order,priority,target_id,name,domain,pricing,risk,auth_profile,auth_state_path,auth_meta_path,status,next_action,ready_for_auth_rescout,saved_at,size_bytes,login_url,submit_url,auth_login_command,auth_status_command,auth_scout_command,safety_blocker
51,P0,startupvessel-com,https://startupvessel.com/,startupvessel.com,unknown,unknown,startupvessel-com,playwright/.auth/startupvessel-com.storage-state.json,playwright/.auth/startupvessel-com.meta.json,manual_login_required,run_auth_login_command,no,,0,https://startupvessel.com/get-started,https://startupvessel.com/,"node src/cli.js auth login --profile ""startupvessel-com"" --url ""https://startupvessel.com/get-started""","node src/cli.js auth status --profile ""startupvessel-com""","node src/cli.js scout ""https://startupvessel.com/"" --auth-profile ""startupvessel-com"" --target-id ""startupvessel-com"" --registry ""resources/targets.canonical.yaml"" --persist --scout-dir ""resources/scout-results"" --update-registry --engine playwright",
52,P0,theapptools-com,https://theapptools.com/,theapptools.com,unknown,unknown,theapptools-com,playwright/.auth/theapptools-com.storage-state.json,playwright/.auth/theapptools-com.meta.json,manual_login_required,run_auth_login_command,no,,0,https://theapptools.com/get-started,https://theapptools.com/,"node src/cli.js auth login --profile ""theapptools-com"" --url ""https://theapptools.com/get-started""","node src/cli.js auth status --profile ""theapptools-com""","node src/cli.js scout ""https://theapptools.com/"" --auth-profile ""theapptools-com"" --target-id ""theapptools-com"" --registry ""resources/targets.canonical.yaml"" --persist --scout-dir ""resources/scout-results"" --update-registry --engine playwright",
53,P0,thecoretools-com,https://thecoretools.com,thecoretools.com,unknown,unknown,thecoretools-com,playwright/.auth/thecoretools-com.storage-state.json,playwright/.auth/thecoretools-com.meta.json,manual_login_required,run_auth_login_command,no,,0,https://thecoretools.com/get-started,https://thecoretools.com/,"node src/cli.js auth login --profile ""thecoretools-com"" --url ""https://thecoretools.com/get-started""","node src/cli.js auth status --profile ""thecoretools-com""","node src/cli.js scout ""https://thecoretools.com/"" --auth-profile ""thecoretools-com"" --target-id ""thecoretools-com"" --registry ""resources/targets.canonical.yaml"" --persist --scout-dir ""resources/scout-results"" --update-registry --engine playwright",
54,P0,tinytoolhub-com,https://tinytoolhub.com,tinytoolhub.com,unknown,unknown,tinytoolhub-com,playwright/.auth/tinytoolhub-com.storage-state.json,playwright/.auth/tinytoolhub-com.meta.json,manual_login_required,run_auth_login_command,no,,0,https://tinytoolhub.com/get-started,https://tinytoolhub.com/,"node src/cli.js auth login --profile ""tinytoolhub-com"" --url ""https://tinytoolhub.com/get-started""","node src/cli.js auth status --profile ""tinytoolhub-com""","node src/cli.js scout ""https://tinytoolhub.com/"" --auth-profile ""tinytoolhub-com"" --target-id ""tinytoolhub-com"" --registry ""resources/targets.canonical.yaml"" --persist --scout-dir ""resources/scout-results"" --update-registry --engine playwright",
55,P0,toolcosmos-com,https://toolcosmos.com,toolcosmos.com,unknown,unknown,toolcosmos-com,playwright/.auth/toolcosmos-com.storage-state.json,playwright/.auth/toolcosmos-com.meta.json,manual_login_required,run_auth_login_command,no,,0,https://toolcosmos.com/get-started,https://toolcosmos.com/,"node src/cli.js auth login --profile ""toolcosmos-com"" --url ""https://toolcosmos.com/get-started""","node src/cli.js auth status --profile ""toolcosmos-com""","node src/cli.js scout ""https://toolcosmos.com/"" --auth-profile ""toolcosmos-com"" --target-id ""toolcosmos-com"" --registry ""resources/targets.canonical.yaml"" --persist --scout-dir ""resources/scout-results"" --update-registry --engine playwright",
56,P0,toolfinddir-com,https://toolfinddir.com,toolfinddir.com,unknown,unknown,toolfinddir-com,playwright/.auth/toolfinddir-com.storage-state.json,playwright/.auth/toolfinddir-com.meta.json,manual_login_required,run_auth_login_command,no,,0,https://toolfinddir.com/get-started,https://toolfinddir.com/,"node src/cli.js auth login --profile ""toolfinddir-com"" --url ""https://toolfinddir.com/get-started""","node src/cli.js auth status --profile ""toolfinddir-com""","node src/cli.js scout ""https://toolfinddir.com/"" --auth-profile ""toolfinddir-com"" --target-id ""toolfinddir-com"" --registry ""resources/targets.canonical.yaml"" --persist --scout-dir ""resources/scout-results"" --update-registry --engine playwright",
57,P0,toolsignal-com,https://toolsignal.com/,toolsignal.com,unknown,unknown,toolsignal-com,playwright/.auth/toolsignal-com.storage-state.json,playwright/.auth/toolsignal-com.meta.json,manual_login_required,run_auth_login_command,no,,0,https://toolsignal.com/get-started,https://toolsignal.com/,"node src/cli.js auth login --profile ""toolsignal-com"" --url ""https://toolsignal.com/get-started""","node src/cli.js auth status --profile ""toolsignal-com""","node src/cli.js scout ""https://toolsignal.com/"" --auth-profile ""toolsignal-com"" --target-id ""toolsignal-com"" --registry ""resources/targets.canonical.yaml"" --persist --scout-dir ""resources/scout-results"" --update-registry --engine playwright",
58,P0,toolslisthq-com,https://toolslisthq.com,toolslisthq.com,unknown,unknown,toolslisthq-com,playwright/.auth/toolslisthq-com.storage-state.json,playwright/.auth/toolslisthq-com.meta.json,manual_login_required,run_auth_login_command,no,,0,https://toolslisthq.com/get-started,https://toolslisthq.com/,"node src/cli.js auth login --profile ""toolslisthq-com"" --url ""https://toolslisthq.com/get-started""","node src/cli.js auth status --profile ""toolslisthq-com""","node src/cli.js scout ""https://toolslisthq.com/"" --auth-profile ""toolslisthq-com"" --target-id ""toolslisthq-com"" --registry ""resources/targets.canonical.yaml"" --persist --scout-dir ""resources/scout-results"" --update-registry --engine playwright",
59,P0,toolsunderradar-com,https://toolsunderradar.com,toolsunderradar.com,unknown,unknown,toolsunderradar-com,playwright/.auth/toolsunderradar-com.storage-state.json,playwright/.auth/toolsunderradar-com.meta.json,manual_login_required,run_auth_login_command,no,,0,https://toolsunderradar.com/get-started,https://toolsunderradar.com/,"node src/cli.js auth login --profile ""toolsunderradar-com"" --url ""https://toolsunderradar.com/get-started""","node src/cli.js auth status --profile ""toolsunderradar-com""","node src/cli.js scout ""https://toolsunderradar.com/"" --auth-profile ""toolsunderradar-com"" --target-id ""toolsunderradar-com"" --registry ""resources/targets.canonical.yaml"" --persist --scout-dir ""resources/scout-results"" --update-registry --engine playwright",
60,P0,toptrendtools-com,https://toptrendtools.com/,toptrendtools.com,unknown,unknown,toptrendtools-com,playwright/.auth/toptrendtools-com.storage-state.json,playwright/.auth/toptrendtools-com.meta.json,manual_login_required,run_auth_login_command,no,,0,https://toptrendtools.com/get-started,https://toptrendtools.com/,"node src/cli.js auth login --profile ""toptrendtools-com"" --url ""https://toptrendtools.com/get-started""","node src/cli.js auth status --profile ""toptrendtools-com""","node src/cli.js scout ""https://toptrendtools.com/"" --auth-profile ""toptrendtools-com"" --target-id ""toptrendtools-com"" --registry ""resources/targets.canonical.yaml"" --persist --scout-dir ""resources/scout-results"" --update-registry --engine playwright",
